team_name,team_url,competition_id,competition_name,wysc_id
Djurgårdens IF,https://www.transfermarkt.nl/djurgardens-if/startseite/verein/1044/saison_id/2023,SE1,Allsvenskan,28
IFK Göteborg,https://www.transfermarkt.nl/ifk-goteborg/startseite/verein/801/saison_id/2023,SE1,Allsvenskan,28
AIK,https://www.transfermarkt.nl/aik-solna/startseite/verein/272/saison_id/2023,SE1,Allsvenskan,28
IF Elfsborg,https://www.transfermarkt.nl/if-elfsborg-boras/startseite/verein/1101/saison_id/2023,SE1,Allsvenskan,28
IK Sirius,https://www.transfermarkt.nl/ik-sirius/startseite/verein/7945/saison_id/2023,SE1,Allsvenskan,28
IFK Norrköping,https://www.transfermarkt.nl/ifk-norrkoping/startseite/verein/2844/saison_id/2023,SE1,Allsvenskan,28
Kalmar FF,https://www.transfermarkt.nl/kalmar-ff/startseite/verein/3654/saison_id/2023,SE1,Allsvenskan,28
Mjällby AIF,https://www.transfermarkt.nl/mjallby-aif/startseite/verein/2719/saison_id/2023,SE1,Allsvenskan,28
Västerås SK,https://www.transfermarkt.nl/vasteras-sk/startseite/verein/5202/saison_id/2023,SE1,Allsvenskan,28
IF Brommapojkarna,https://www.transfermarkt.nl/if-brommapojkarna/startseite/verein/1092/saison_id/2023,SE1,Allsvenskan,28
IFK Värnamo,https://www.transfermarkt.nl/ifk-varnamo/startseite/verein/3622/saison_id/2023,SE1,Allsvenskan,28
Halmstads BK,https://www.transfermarkt.nl/halmstads-bk/startseite/verein/1011/saison_id/2023,SE1,Allsvenskan,28
GAIS,https://www.transfermarkt.nl/gais-goteborg/startseite/verein/7009/saison_id/2023,SE1,Allsvenskan,28
Varbergs BoIS,https://www.transfermarkt.nl/varbergs-bois/startseite/verein/10507/saison_id/2023,SE2,Superettan,37
Östers IF,https://www.transfermarkt.nl/osters-if/startseite/verein/1236/saison_id/2023,SE2,Superettan,37
Landskrona BoIS,https://www.transfermarkt.nl/landskrona-bois/startseite/verein/2294/saison_id/2023,SE2,Superettan,37
Östersunds FK,https://www.transfermarkt.nl/ostersunds-fk/startseite/verein/9614/saison_id/2023,SE2,Superettan,37
Degerfors IF,https://www.transfermarkt.nl/degerfors-if/startseite/verein/3641/saison_id/2023,SE2,Superettan,37
Trelleborgs FF,https://www.transfermarkt.nl/trelleborgs-ff/startseite/verein/701/saison_id/2023,SE2,Superettan,37
Örebro SK,https://www.transfermarkt.nl/orebro-sk/startseite/verein/1056/saison_id/2023,SE2,Superettan,37
Helsingborgs IF,https://www.transfermarkt.nl/helsingborgs-if/startseite/verein/699/saison_id/2023,SE2,Superettan,37
IK Brage,https://www.transfermarkt.nl/ik-brage/startseite/verein/3362/saison_id/2023,SE2,Superettan,37
Gefle IF,https://www.transfermarkt.nl/gefle-if/startseite/verein/4414/saison_id/2023,SE2,Superettan,37
Skövde AIK,https://www.transfermarkt.nl/skovde-aik/startseite/verein/5965/saison_id/2023,SE2,Superettan,37
Utsiktens BK,https://www.transfermarkt.nl/utsiktens-bk/startseite/verein/13653/saison_id/2023,SE2,Superettan,37
GIF Sundsvall,https://www.transfermarkt.nl/gif-sundsvall/startseite/verein/2843/saison_id/2023,SE2,Superettan,37
Örgryte IS,https://www.transfermarkt.nl/orgryte-is/startseite/verein/1118/saison_id/2023,SE2,Superettan,37
Sandvikens IF,https://www.transfermarkt.nl/sandvikens-if/startseite/verein/8843/saison_id/2023,SE2,Superettan,37
IK Oddevold,https://www.transfermarkt.nl/ik-oddevold/startseite/verein/6018/saison_id/2023,SE2,Superettan,37
Galatasaray,https://www.transfermarkt.nl/galatasaray-istanbul/startseite/verein/141/saison_id/2024,TR1,Süper Lig,19
Fenerbahçe SK,https://www.transfermarkt.nl/fenerbahce-istanbul/startseite/verein/36/saison_id/2024,TR1,Süper Lig,19
Besiktas JK,https://www.transfermarkt.nl/besiktas-istanbul/startseite/verein/114/saison_id/2024,TR1,Süper Lig,19
Trabzonspor,https://www.transfermarkt.nl/trabzonspor/startseite/verein/449/saison_id/2024,TR1,Süper Lig,19
Basaksehir FK,https://www.transfermarkt.nl/istanbul-basaksehir-fk/startseite/verein/6890/saison_id/2024,TR1,Süper Lig,19
Caykur Rizespor,https://www.transfermarkt.nl/caykur-rizespor/startseite/verein/126/saison_id/2024,TR1,Süper Lig,19
Kasimpasa,https://www.transfermarkt.nl/kasimpasa/startseite/verein/10484/saison_id/2024,TR1,Süper Lig,19
Samsunspor,https://www.transfermarkt.nl/samsunspor/startseite/verein/152/saison_id/2024,TR1,Süper Lig,19
Eyüpspor,https://www.transfermarkt.nl/eyupspor/startseite/verein/7160/saison_id/2024,TR1,Süper Lig,19
Kayserispor,https://www.transfermarkt.nl/kayserispor/startseite/verein/3205/saison_id/2024,TR1,Süper Lig,19
Antalyaspor,https://www.transfermarkt.nl/antalyaspor/startseite/verein/589/saison_id/2024,TR1,Süper Lig,19
Alanyaspor,https://www.transfermarkt.nl/alanyaspor/startseite/verein/11282/saison_id/2024,TR1,Süper Lig,19
Hatayspor,https://www.transfermarkt.nl/hatayspor/startseite/verein/7775/saison_id/2024,TR1,Süper Lig,19
Sivasspor,https://www.transfermarkt.nl/sivasspor/startseite/verein/2381/saison_id/2024,TR1,Süper Lig,19
Konyaspor,https://www.transfermarkt.nl/konyaspor/startseite/verein/2293/saison_id/2024,TR1,Süper Lig,19
Göztepe,https://www.transfermarkt.nl/goztepe/startseite/verein/1467/saison_id/2024,TR1,Süper Lig,19
Gaziantep FK,https://www.transfermarkt.nl/gaziantep-fk/startseite/verein/2832/saison_id/2024,TR1,Süper Lig,19
Bodrum FK,https://www.transfermarkt.nl/bodrumspor/startseite/verein/44006/saison_id/2024,TR1,Süper Lig,19
Adana Demirspor,https://www.transfermarkt.nl/adana-demirspor/startseite/verein/3840/saison_id/2024,TR1,Süper Lig,19
Olympiakos Piraeus,https://www.transfermarkt.nl/olympiakos-piraus/startseite/verein/683,UCOL,Conference League,-593
West Ham United,https://www.transfermarkt.nl/west-ham-united/startseite/verein/379,UCOL,Conference League,-593
AS Roma,https://www.transfermarkt.nl/as-rom/startseite/verein/12,UCOL,Conference League,-593
Sevilla FC,https://www.transfermarkt.nl/fc-sevilla/startseite/verein/368,EL,Europa League,18
Atlético Madrid,https://www.transfermarkt.nl/atletico-madrid/startseite/verein/13,EL,Europa League,18
Chelsea FC,https://www.transfermarkt.nl/fc-chelsea/startseite/verein/631,EL,Europa League,18
Atalanta Bergamo,https://www.transfermarkt.nl/atalanta-bergamo/startseite/verein/800,EL,Europa League,18
Eintracht Frankfurt,https://www.transfermarkt.nl/eintracht-frankfurt/startseite/verein/24,EL,Europa League,18
Shakhtar Donetsk,https://www.transfermarkt.nl/shakhtar-donetsk/startseite/verein/660/saison_id/2024,UKR1,VBET League,125
Dynamo Kyiv,https://www.transfermarkt.nl/dynamo-kiew/startseite/verein/338/saison_id/2024,UKR1,VBET League,125
Polissya Zhytomyr,https://www.transfermarkt.nl/fk-polissya-zhytomyr/startseite/verein/53646/saison_id/2024,UKR1,VBET League,125
Rukh Lviv,https://www.transfermarkt.nl/rukh-lviv/startseite/verein/48726/saison_id/2024,UKR1,VBET League,125
Kryvbas Kryvyi Rig,https://www.transfermarkt.nl/kryvbas-kryvyi-rig/startseite/verein/3592/saison_id/2024,UKR1,VBET League,125
Zorya Lugansk,https://www.transfermarkt.nl/zorya-lugansk/startseite/verein/10690/saison_id/2024,UKR1,VBET League,125
LNZ Cherkasy,https://www.transfermarkt.nl/lnz-lebedyn/startseite/verein/63007/saison_id/2024,UKR1,VBET League,125
Karpaty Lviv,https://www.transfermarkt.nl/karpaty-lviv-2020-/startseite/verein/85465/saison_id/2024,UKR1,VBET League,125
FK Oleksandriya,https://www.transfermarkt.nl/fk-oleksandriya/startseite/verein/18303/saison_id/2024,UKR1,VBET League,125
Kolos Kovalivka,https://www.transfermarkt.nl/kolos-kovalivka/startseite/verein/48332/saison_id/2024,UKR1,VBET League,125
Vorskla Poltava,https://www.transfermarkt.nl/vorskla-poltava/startseite/verein/2740/saison_id/2024,UKR1,VBET League,125
Obolon Kyiv,https://www.transfermarkt.nl/fk-obolon-kiew/startseite/verein/39097/saison_id/2024,UKR1,VBET League,125
Tsjornomorets Odessa,https://www.transfermarkt.nl/chornomorets-odessa/startseite/verein/6992/saison_id/2024,UKR1,VBET League,125
NK Veres Rivne,https://www.transfermarkt.nl/nk-veres-rivne/startseite/verein/26459/saison_id/2024,UKR1,VBET League,125
Ingulets Petrove,https://www.transfermarkt.nl/ingulets-petrove/startseite/verein/49364/saison_id/2024,UKR1,VBET League,125
Livyi Bereg Kyiv,https://www.transfermarkt.nl/fk-livyi-bereg/startseite/verein/86209/saison_id/2024,UKR1,VBET League,125
Inter Miami CF,https://www.transfermarkt.nl/inter-miami-cf/startseite/verein/69261/saison_id/2023,MLS1,MLS,33
Los Angeles Galaxy,https://www.transfermarkt.nl/los-angeles-galaxy/startseite/verein/1061/saison_id/2023,MLS1,MLS,33
Los Angeles FC,https://www.transfermarkt.nl/los-angeles-fc/startseite/verein/51828/saison_id/2023,MLS1,MLS,33
Columbus Crew,https://www.transfermarkt.nl/columbus-crew-sc/startseite/verein/813/saison_id/2023,MLS1,MLS,33
FC Dallas,https://www.transfermarkt.nl/fc-dallas/startseite/verein/8816/saison_id/2023,MLS1,MLS,33
Seattle Sounders FC,https://www.transfermarkt.nl/seattle-sounders-fc/startseite/verein/9636/saison_id/2023,MLS1,MLS,33
Orlando City SC,https://www.transfermarkt.nl/orlando-city-sc/startseite/verein/45604/saison_id/2023,MLS1,MLS,33
FC Cincinnati,https://www.transfermarkt.nl/fc-cincinnati/startseite/verein/51772/saison_id/2023,MLS1,MLS,33
Philadelphia Union,https://www.transfermarkt.nl/philadelphia-union/startseite/verein/25467/saison_id/2023,MLS1,MLS,33
Real Salt Lake City,https://www.transfermarkt.nl/real-salt-lake-city/startseite/verein/6643/saison_id/2023,MLS1,MLS,33
New York City FC,https://www.transfermarkt.nl/new-york-city-fc/startseite/verein/40058/saison_id/2023,MLS1,MLS,33
Nashville SC,https://www.transfermarkt.nl/nashville-sc/startseite/verein/63966/saison_id/2023,MLS1,MLS,33
Austin FC,https://www.transfermarkt.nl/austin-fc/startseite/verein/72309/saison_id/2023,MLS1,MLS,33
Portland Timbers,https://www.transfermarkt.nl/portland-timbers/startseite/verein/4291/saison_id/2023,MLS1,MLS,33
St. Louis CITY SC,https://www.transfermarkt.nl/st-louis-city-sc/startseite/verein/82686/saison_id/2023,MLS1,MLS,33
New York Red Bulls,https://www.transfermarkt.nl/new-york-red-bulls/startseite/verein/623/saison_id/2023,MLS1,MLS,33
Vancouver Whitecaps FC,https://www.transfermarkt.nl/vancouver-whitecaps-fc/startseite/verein/6321/saison_id/2023,MLS1,MLS,33
Chicago Fire FC,https://www.transfermarkt.nl/chicago-fire-fc/startseite/verein/432/saison_id/2023,MLS1,MLS,33
Charlotte FC,https://www.transfermarkt.nl/charlotte-fc/startseite/verein/78435/saison_id/2023,MLS1,MLS,33
Houston Dynamo FC,https://www.transfermarkt.nl/houston-dynamo-fc/startseite/verein/9168/saison_id/2023,MLS1,MLS,33
Minnesota United FC,https://www.transfermarkt.nl/minnesota-united-fc/startseite/verein/56089/saison_id/2023,MLS1,MLS,33
New England Revolution,https://www.transfermarkt.nl/new-england-revolution/startseite/verein/626/saison_id/2023,MLS1,MLS,33
San Jose Earthquakes,https://www.transfermarkt.nl/san-jose-earthquakes/startseite/verein/218/saison_id/2023,MLS1,MLS,33
Atlanta United FC,https://www.transfermarkt.nl/atlanta-united-fc/startseite/verein/51663/saison_id/2023,MLS1,MLS,33
CF Montréal,https://www.transfermarkt.nl/club-de-foot-montreal/startseite/verein/4078/saison_id/2023,MLS1,MLS,33
Colorado Rapids,https://www.transfermarkt.nl/colorado-rapids/startseite/verein/1247/saison_id/2023,MLS1,MLS,33
Toronto FC,https://www.transfermarkt.nl/toronto-fc/startseite/verein/11141/saison_id/2023,MLS1,MLS,33
Sporting Kansas City,https://www.transfermarkt.nl/sporting-kansas-city/startseite/verein/4284/saison_id/2023,MLS1,MLS,33
D.C. United,https://www.transfermarkt.nl/d-c-united/startseite/verein/2440/saison_id/2023,MLS1,MLS,33
